titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Bernard Enzensperger ~1850 Romantikgitarre - Johann Georg Stauffer Stil + Video!,Gebraucht |,"CHF 5.647,08",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226834049890?_skw=gitarre&itmmeta=01K7XRNBWA2RZCTXZNSQBJ21P9&hash=item34d05ceb62:g:3MAAAOSwqMdoXDV~&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dFV7yP%2B0za9qt5BAMvlTCbiYJ86t2ft7w29iAS5nbWSqPc1pmh8GIPRaHKDYMYD%2FNZnmnPkymcjPM5Wau9qqXc0GAzsR3BO%2B8nNBaLCL0e3XHdtfQf6ZUmHNj4E0iK1cZMy2k7xWUq1EVkAHLTtl7v7lYaQIQ0CvNPrSi6HETayTc4wlcoRKR2dP6XFU9EfYJOfPdMUvJ0BRTeDeAuDdTtBDbwHrbhv5%2BEAkq8lxrIksGwV48xjpy6fip7%2Bc30sskS16OTC%2Bc1EnKTpRlpaEfRTCczmAxFl7EVk6r6%2FxgNFA%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
MANUEL RODRIGUEZ Academia EX-SS Satin Santos BWare,Neu (Sonstige) |,"CHF 398,74",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/376272660144?_skw=gitarre&itmmeta=01K7XRNBWA5KC6PPAWRVFRX6G6&hash=item579b9926b0:g:QTEAAeSwwEJoMGGR&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eEMcGNhQGexAvRSnEcoQVjAM%2FSeqZZ2bxjF4jGst5LakFGKbRfYBQdMwx66wjmVlAlBetMDrsrh3KJYzHzdMfJ62yxl9edP4dWQOaaAiKy3lmM5wEl1YMNbFvjpJpLBeUUQVwhktdyrXCqNee5bzCSqsK3aLbv3IcJEtboIcFyvZ%2BGOmtChuODseqb%2Fo8W5uerqesZ%2BTHLo%2F80VTP0e%2B8dqe6vigoyn3TdymSlZOF8evCpxF4I4SWFyN01%2FrZ76ZofAgLbrZ79AW8eLy79VRJlbjd6EIaNXJO6zalKsxHpew%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
Alberto Hernandez - Marcelo Barbero Flamenco Gitarre - super Klang + Video!,Gebraucht |,"CHF 2.248,84",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226823302069?_skw=gitarre&itmmeta=01K7XRNBWACKTHNHHYNYH4063G&hash=item34cfb8ebb5:g:3JYAAOSwoipoU-Am&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dDyQxSxpXPGm9cFu%2FGwvS5Vq5Oqyq3fIVYvR%2FKHYoVkF%2B1W7TApg57gJIZIIBh3o8GTGYUSPEHn3SHxONKz3VDp5DIFd%2B4nbJdJwoFPdZWLtxeZSKlt3ZdIfPgd%2FlIX8ym0P5L2SK9FZX85GivotryLbTJDHO0%2Biw4mPRnImGWfaxnI5qAylZPP%2BbmEo17af5pfaEV9kQUwJrLcbdcVEWrRDJ%2FioXT8pXmCx77Qobft4%2FMBz8LXdkKcx8oX8xllJw%3D%7Ctkp%3ABk9SR86-1bi_Zg
Rosner Konzertgitarre 1C vollmassiv Made in Spanien,Brandneu |,"CHF 693,44",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/283992824862?_skw=gitarre&itmmeta=01K7XRNBWA0HARH9HC11FH0B13&hash=item421f4a9c1e:g:DwkAAOSwuLZYzYf9&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cV%2B%2Fx6bTy5tcl0A%2BaXosXScsBe3Hxbxa8MgbtMVknOMWNdv2tpoHRliO4iqFaTo8GHo9oPIKPlD7FIAlKF9SosvSvJ5L5hOgBu1jFmRVV8XaRcqKVC7AaHtPbsIy%2FmGpSbyLuwyGu74qpqiYupBDDRQ5BQy2hNk7RvrkACp6l8QswfG8eLufcWI1K4ZMO2tfNOXOMtGG35EVEIhCMhpuWx%2B7SEN0vUSfYffr%2BOMNmQOjpfKxdyPAxouGYUpg8qzhs%3D%7Ctkp%3ABk9SR86-1bi_Zg
TENSON CLASSICAL ACOUSTIC,Gebraucht |,"CHF 43,98",aus Deutschland,"+CHF 79,96 Versand",https://www.ebay.ch/itm/127416993154?_skw=gitarre&itmmeta=01K7XRNBWA467B93YR3EGY15WK&hash=item1daaa50582:g:tMsAAOSwLDdmvtiE&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1efmQKbS1A5FaAK5Kk5AxDLrssosgBy7bey5b6qsGHdhrrbSaLMY%2BUnwbzFbjBAILKHlbEy%2B8jsU9Nxf9LNcnaQrny5bnozqQLI7vEsikjwGuiT0cCzmOWL5wyBrWoYYiGF6fFC9RfdyXlBVb1LT%2FtGC8yhM7VUvfGQhP1UY681hVAl7d2s3dt%2Bt57dh2yM81%2BJBd%2FPnC6Qkiy9Lp95Ec5eiee%2F5vhGpPNDUcUbf1AEhjdy9f5ETKSPvLHQfn5PGOksxUwcpe3sp0ZrOjx6M5YQ%7Ctkp%3ABk9SR86-1bi_Zg
Conde Hermanos - Sobrinos de Domingo Esteso 1996 Flamenco Gitarre + Video,Gebraucht |,"CHF 3.448,22",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226973846803?_skw=gitarre&itmmeta=01K7XRNBWAT41AMC28WZ6AFWTZ&hash=item34d8b20d13:g:5RYAAeSwEFxoxqxf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cs4kRK983vpBZOWQtW3G9cjfLRoZLpmnatBE2EVka3n4LTI%2BzgHAV9j%2BHrg15ae5nj3pGe1m46P6lX7eZZfiwCiFRYyXQASIYcDGJUP3UpRozZUDzqkhcpqvOL%2FTT4rY1eJn5hSPxS5mWgXni2Y1E%2BVVgUZl6iqbApBOqV16IM4N5xiGI%2BGb9UpJ5bqThl%2Fe0dAI%2BbBoTNJQ78DfCIXFGuoABM9U7uWKetyPwuYHOPW0DPd8CSJOmzv%2BXtnCI9cIWQYojst7x8iqrWAFmwulOE0XWmgk8Iog92H1udp8nJAw%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
CASCHA HH 2354 Konzertgitarre 1/2 +Bag,Brandneu |,"CHF 108,18",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/375682167966?_skw=gitarre&itmmeta=01K7XRNBWAFJC694YCK614NTNW&hash=item577866f49e:g:HdgAAOSw6lFm-rEK&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f9Zh5RNtn3S210bFrwQHMT66f2uC51%2B6IuNBTlMvRDvv835ZrzvNPf%2FtChF6jDSTqis4fnzOq2jYg9RrKMs6ujCutVVucLbwcGcKeYO3dd8X%2B6KLOYNm7XV1%2FoCM7aBgL9flyM4lQa6j%2Fq66HurzuguwPzl%2BG9N0WkTRylA9NSHLJ7TZgzVXy671otxIHj%2BS4S3yD7OE3JokjDlJfghYcYBnghva%2B8A3op4QSgKn%2FfjEGLRq2KSanP9%2BzgkIFpPhIhN%2Bk0wwkoWzNdTtvXUDXP%7Ctkp%3ABk9SR86-1bi_Zg
MANUEL RODRIGUEZ Tradicion T57 Mahagoni/Zeder,Brandneu |,"CHF 316,21",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/296308039783?_skw=gitarre&itmmeta=01K7XRNBWA14EXQ6RFV3YFRKF3&hash=item44fd55e067:g:Jq0AAOSwlkhl-v3P&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fAP4nOoWB60K3PFFCy24ZlsXFQJFkCeH5HwN1JreyvMqCsvuMjzcIsVBm3bymeeR0WiC3Z6KrPI8P8Qv8ZlyEG1XPBCrSKnR9bwRMse4gef9OxW3w8tX4i3UB%2B5odVYvqXEZL8iGlZmjoRhVJKktnwtw9FpkZ27Tf7Jkg%2F0ZasdP3mmOALY1%2BJc4x8fkeLXxkfCtrRZiyOtKz6dO8Jnnzv6Xjim1uJO6bXMamkHQVQ1fN2qcEZx73L5QQASR7re0U0DJrygzJoaxQc1yslJnuJ%7Ctkp%3ABk9SR86-1bi_Zg
"SCL70 Klassische Gitarre mit Fichtendecke und aktivem Preamp, matt, Naturfarbe",Brandneu |,"CHF 164,58",aus Deutschland,"+CHF 25,16 Versand",https://www.ebay.ch/itm/224934320379?_skw=gitarre&itmmeta=01K7XRNBWANCD698YPCQ00DBK0&hash=item345f2158fb:g:r1MAAeSwEP1o75yo&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eDY%2FYdBsaI08MDwFnvP5p3%2BRerYMEX7Az2SjVqUOHUcpBfmdJVEB%2BgF9cxNPdwQwsozhW%2B%2BwSX97N8JHN8YkTiDKH8RTzFBOwlfj983qdEPR%2Fi6cZyXbIWzB1dil0ey6ISMEcNX11JmNQ3oYKvkGipD%2FEoXaix97jfMOmdZ0tp3KYqpfzgogwpfKtaW95oh3JK3rtlSN7%2FDLtcz1hHQP4jkhMOK4JYhMBKPa3XHzCTWuIqEzZpEcirxEgEbs9UZfoGCVE%2F2wVZln9U24iSb%2FuubfGbnqQYm8%2BqHHQKAlwHqA%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
DUKE Meister ST Konzert-Gitarre 4/4 (Fichte/Palis),Brandneu |,"CHF 1.285,18",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/296228752487?_skw=gitarre&itmmeta=01K7XRNBWBZMYVMN8YXAR517BM&hash=item44f89c0c67:g:0woAAOSwp2Flz5OV&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ehumV7SNfzF5boda%2FJ%2Fsi1GZcklalrablON0WV%2BJ71iASJGeUtN0kzDUxNpZ0XYLZGIywOktzpwdU0mUxPv54bVQ3k7ZKBteXw3MYc%2BojZ2VmhJ5B%2FUrotCe5s%2FBHMefHhG3HfJwO7tpFVITLmbKBn3I23F8fnzg6vPIDRnl9ZjAMCoY0qhCy12AH4hEVIaA8G6flnzhpcdzQW%2FCGAKdRjU6hKzi3QVxKFnS7WCNdSMRMFyNJrCsDbdT0Vnr58u0YTInNeASJHQgex8CiJ3XxmMyQpOHtDi385c0cytdwF%2FA%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
YAMAHA CGS102A Mini Halb Konzertgitarre Hochwertige Fichte Kompakt Kinder Japan,Brandneu |,"CHF 248,78",aus Japan,,https://www.ebay.ch/itm/176406626432?_skw=gitarre&itmmeta=01K7XRNBWB1M6CDJ4VPVPB0GJ8&hash=item2912a78080:g:u7sAAeSwCFdo844p&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1es8bLtl%2BOB5w0VJxyxiVt7BSY3%2BJQzC17oH%2FLsu93XUe7UP84LFSOWlfi8EO91rMc5z4ggPigVb8M8%2Fu%2BZ5qZ3A%2BSQ9rOk2DoXdYikfyfr0oTUPnEhcKSAr6pYgiU4VerEZur6Ha5lrrAFO9a2ufDDnRFkCvpMMDvCGKhdP%2F8Hv2OzUnDM0YO1lpC0DDwlEoOmeP--L26qrTQTg7VKjQpviJqJZ8gPEI1b6CpgQiw6vtTnbpTXUc3MQeKWlPc0AKY%3D%7Ctkp%3ABk9SR86-1bi_Zg
Pedro Maldonado 1975 - Paco de Lucia's eigene Flamenco Gitarre - siehe Video!,Gebraucht |,"CHF 9.585,04",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226750367776?_skw=gitarre&itmmeta=01K7XRNBWB7QFH4Z3KKRD082S3&hash=item34cb600820:g:a7sAAOSwbT1oI2jo&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cqEKd1wO3ew5edk16Z7GiECNsRknCYXttbIcPdvumDxynOnCytGQFd0wklhJPAZtHuZwPCBfp4fbOwAJkGMBBoda5%2FYQDuZKjSQobQjeY9IrOVT6gjrVMVY%2FqRFLejtcqNKHPzU9ZaNqyB%2BlJCF8ibV8m8DOPEoXJvtxGqUP3VtKK35VL1MZ--JelXvG%2BprsLprWfAEe3rnRy4ynI9s8YU7lWz6PPpMvdcVOlU39f1WvchoumbV75GNWP%2FvU2E2qUWqbI6r5OqdtVv0GZfCbJQuavMBezwoFE%2FnoUbzHVbJw%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
LA MANCHA Rubinito CM 59 Konzert Gitarre 3/4 Classic Guitar,Brandneu |,"CHF 220,04",aus Deutschland,"+CHF 36,99 Versand",https://www.ebay.ch/itm/175110350960?_skw=gitarre&itmmeta=01K7XRNBWBVVJCTPHS7RCZ9BQK&hash=item28c563e870:g:aQYAAOSw~YhanX7S&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d4pi1PSVEYQhI9tNJumoGA1bkLYzkZUk0wk4zmb2UfDQRF%2FdJlktvHW%2BOu1%2B%2BquIcmkRnNgQ1nfQne%2Fe1ifIZRVayVDwnrV12cwDwZsdz%2BOAGx%2Bw58KNnSJXtKgfKQdv56pC5dW%2BXD3V8EOyZHoZBiq86HgfMh%2BjOEmFwtiVtmKxUPRu4DpbHIeuBpGHxEzxkIt77Ga96HF%2BXAdrW9h8F0JSh8f9kwytb3jvdetbPLx1jRebyy3smvZ2EZ6RReF8tJ0vGR2Qxsvp05Aq9du2u2eFJUaNVbM9ELYSwl0ANwTA%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
Hermanos Sanchis Lopez F. Flamenco Gitarre 2008 - fantastischer Klang + Video,Gebraucht |,"CHF 3.098,40",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226825280329?_skw=gitarre&itmmeta=01K7XRNBWB1CA4R3SPHN2KYRVD&hash=item34cfd71b49:g:0rYAAOSwvdpoVVLS&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cvh7TaHZCEgmcsJFWyrOkNh3onDk%2FfQ%2Fs%2BfvnGXYRj7juWsYgAgVrX4xP7k6L9UZNxiHUHReePV6hqP9qVRW1poX3VCdx7IVVWLHB1YttlJ%2BW1qsCnCODc0F6rykdV8mBH5qTjBtC0CWMsYXnsJ4LLDMO%2BP%2FC3q%2B3MfB05Ou6InSzcpfgttIbB3kurkr4zwK6i9fDpP8W%2FFf7giYUhG0ks5a7E5JA0%2FK0mU70KDc%2Bbr1L01%2B0uq3Y80MKqCy6ynCg%3D%7Ctkp%3ABk9SR86-1bi_Zg
"Gitarrentasche 3/4 (36"") Klassikgitarre Gitarrenhülle Gitarre Tasche vidaXL",Brandneu |,"CHF 21,62",,,https://www.ebay.ch/itm/326289235315?_skw=gitarre&itmmeta=01K7XRNBWB4JNN3WQNCPN6B205&hash=item4bf85a9d73:g:xJ8AAeSwsetoLIKY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fv%2F1T84NldMkaGejfcNfAqb4zHJxkswbFGGBGSs4pR%2FCuOxk0mgbOACnLzpbuIW9tVe1cc%2BlkIyEvlbbUicl9hR5P2tujjnmPkzjN2STaX%2BggDI7gnM43l%2BfRbmmTvAdxS9KkH%2BcLvNivXPSi40uX31%2FLP%2FHkr8oQuNEOoVIS7q20ntviNfrMYyOnKcbgl%2BDM9mzbVqRdqT1gentHsxA8c7RUQ7QS41h4xwuhSKlMw8ZM5wHXHsfa0%2FdV3K2TFDCzRv%2FxQHFZ1i4vOg2Lk2Y9A%7Ctkp%3ABk9SR86-1bi_Zg
Guitar Flamenco Custom Made Valeriano Bernal,Gebraucht |,"CHF 1.512,32",,,https://www.ebay.ch/itm/316187498203?_skw=gitarre&itmmeta=01K7XRNBWB8315VS3BF8GMHKWG&hash=item499e3e56db:g:kYgAAOSwzVdno7z~&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fmriuVJMaMsgkEcNh4dvLSVDlMAhVbeTzD6GM%2FwZZcL5HByCnWPzk4%2BFPQYmL38ZrI0cfARPAPBkSj9ScgudLxxjGdXUwBA%2FELU1jiNPqzDT9OTAlp2xj%2BskrN1RUvjvAr8cUIEljNBHs1O6XIATAAJv1o0jW2nZmHQiIRSLXq5Etf2LtTmfnbNi8BpMy6SIi8tuUkVvGWYZFUPHw8Y%2FJ2ITZhr6SxH3VjHvGCWmpd4RexlNP%2BaOXObMa1Qfb8iKE%3D%7Ctkp%3ABk9SR86-1bi_Zg
Konzertgitarre 4/4 mit Tasche honey,Brandneu |,"CHF 153,32",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/135777864635?_skw=gitarre&itmmeta=01K7XRNBWBKMHJR4ZDQC402AXQ&hash=item1f9cfdcbbb:g:dJwAAOSwINxoHquI&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dyl2pC73wJZ77Qo7bCZKMOTx33okAqXGr6wfE2bWlIXhALIeX%2FU9ChtcOnUnUHB8M9yP%2Fm85%2F9DaoqLQqPT%2BOlQhLDNZJJnc%2FVOU%2Fo%2B5nEe3yxYSamIwOts%2Bywo8qTOKlRfj7k7a2DDWngFCnkHZXp%2FGs9tRCvZKtM3wcrkBZIcHlO78%2BOcXChpsS3kRisPI4wqvsY%2BR%2BgR48tHmmRzLN25ePaqcRyoVr3YwliyLJSJFROZhfRBoHArNlQMFj0EsauEczGNzYQnE9ClrcqSW9%2F7hKgKeBUdtqEjwKGfGAf%2Fg%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
Konzertgitarre Yamaha C40M matt inkl. gepolsterte Tasche,Brandneu |,"CHF 125,15",aus Deutschland,"+CHF 25,16 Versand",https://www.ebay.ch/itm/373208134978?_skw=gitarre&itmmeta=01K7XRNBWBT5172SAXD7QE81EW&hash=item56e4f03542:g:RQMAAeSwUIZo75j-&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fuxSrzORpAFLK%2BIRVrdcKn81UKQ2g6%2BtNJbtI2xWItERmMvIjuCOR8ZFeTAsf3v4V7ABK0Nyb7X4rrBi9U4zX35DMlWcjvWZ2caUUbS83zO9eSbsVgbjaMu1f%2Fay8ebfSSL7dBgtKqo0w69bQ%2B7OrKFhoHRq4cNjay6pXMdv%2BvKYzzmYOMTjpnWuXqHd4EE2QmmxMlnfK6Q4Ob8IiHyEdNijbE6tQy0fVAZB210pSzKA%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
Eduardo Ferrer 1950 - Meistergitarre v. Granada im Antonio de Torres Stil -Video,Gebraucht |,"CHF 2.898,50",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226843196836?_skw=gitarre&itmmeta=01K7XRNBWBJCTSV98ADAMTKH09&hash=item34d0e87da4:g:lnQAAeSw7H9oY80M&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1c7qjEeSIAod4CHx8KG%2B1SF4CFM7XwSxdGlZ3eo93RoBzfc24RHNeY%2B5FOUS3ZsO8X7jHSTiknzxBT1ReFoCaB5X7qdz3JbLfOfiJ076jfNpATZ%2Br56E5xYcZsLVkMGXCiU7kEicNobmMkSi2wOt2dcqXRJ1EvKhiDgx%2BvE1wog19zhosRsWNfvLP%2F%2BMXoc2YLViEaccaGfklFUlmNOG4gHQq4zvDkQ1mUcssbo3Sd2RC9%2B3%2F0mTx%2FLV%2FxpXXWPW7OnzQnGNcLchg%2Be82xZ3iitU73cTUDy1kWd3eOE00nvwQ%3D%3D%7Ctkp%3ABk9SR86-1bi_Zg
Konzertgitarre BASIC 1/2 schwarz - PS510126 - ***NEU***,Brandneu |,"CHF 179,31",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/127166403976?_skw=gitarre&itmmeta=01K7XRNBWB35SXYM7NRWXXBXA7&hash=item1d9bb55588:g:2UEAAOSwt8VoR2bN&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fPB3CK%2BD67X9LDTfI2hmYFyK1FVxzsKa8X0v3dA3EIHjVUfYJdlTGya11Xy0BDkghzTIf%2BJflzJl91hXN9AxLG%2BlmEFkEMwvbIiXI9IBoCz2EN2sA7gSAhshXTXhiJ%2FRbjUF4jdHt%2FPHlAiyHN2Ol4%2FB9oj80JYoGVG9C34zxFCJ%2BsLOUJukdvJ0UImhSxiGRfaGmkKR1x%2FqSifpuuh8YYLMA8k2taDF07aydssixYOA%2BOjZtqOWb3Fnm1OjYMi1s%3D%7Ctkp%3ABk9SR9C-1bi_Zg
Francisco Simplicio 1925 - klassische Meistergitarre - Rarität + Video!,Gebraucht |,"CHF 35.271,76",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225822403976?_skw=gitarre&itmmeta=01K7XRNBWBT42GKD2Y351GN655&hash=item3494106d88:g:FosAAOSwBhhlLnVx&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dMfm9JLiYUcDVcVyEBVZpTx6xvgJfiNoom%2B478bXMBnCUDtDvWFpWKcB73Gtg%2FFMqaDCAhsgrkaUmUQVAZx2EcQ1d0YSLuWUc8avLVCGWd6OE8nGeveNEPKPIT5y4SWiRxyWbV7rAsXCcojYGe%2BRtWP3ujjnNu%2FS4RrbOoTCba5SFK0BHuMtTxLIP1BWXXyEbE4Q%2FuuLwpWjPWjPxe3w2IahSpRQZM2pomttSAvbYUoIxijrOeOevKasGtbkLPSoE%3D%7Ctkp%3ABk9SR9C-1bi_Zg
Alhambra 5P A incl.Gig Bag - Konzertgitarre,Brandneu |,"CHF 748,61",aus Polen,,https://www.ebay.ch/itm/145471727756?_skw=gitarre&itmmeta=01K7XRNBWBHMVKK4K71WH5XRN8&hash=item21deca688c:g:DRwAAOSw7-xlaQIR&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1c%2FbKU8wd9%2BLF%2FAyjH9MwCanKquBJhZbQc8n6yBRvs%2FaAbqZj%2FNXLNX81DpzftP4%2Br4OsLQ1%2BRk12jfYJ3JNQ3tNjjdTWpp%2FbgnRijykV0qbfMhON8SoO1mmYqmCFOdkmDeNQvZDxpwdsaO9XTkiPFJhghGt2k7PBoeli%2FgfLLeIbXNoB3G%2BMPOPM2FJfFvi3wxkZcYsPLKccsgBgpPiR3B1WMJ91Rq9ik72SVW8m0%2Bs8lZnfPa12guv%2FNE%2BMsO0pUz%2FvaeBfUzCKAH550YbXUXlczgTEomvMzl0cy%2B2JCsGQ%3D%3D%7Ctkp%3ABk9SR9C-1bi_Zg
LA MANCHA Rubinito CM 63 Konzert Gitarre 7/8 Classic Guitar,Brandneu |,"CHF 220,04",aus Deutschland,"+CHF 36,99 Versand",https://www.ebay.ch/itm/173201491167?_skw=gitarre&itmmeta=01K7XRNBWB41BK196XX67QX1RM&hash=item28539d04df:g:7RwAAOSwnFFaoCEl&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fgXj5Vw8%2F1tjtbN5AmlYctbawyLETfCPabcckLLYmHjnxgQPihHdye8Njz%2BlCKiTBrNGjv56pkSn7cjLdj14BX6YTWRWLJTLUYDQcfrvwQ3JOBGDfgCzAbOkcqbzZ10Pw%2FCJVsNH35ltbbym1dYsighllPgJOfIk2Q84Aga8a3a4RQ5z659sJYrBPnhKQsQSaztZD9g56SY6XK0d7mwgJhp4TUiGbRkTkwtTWZsU3L88BrxZIAZiV9rVCV7WHS%2FHP%2FaiMJDJ4BoH0TBZN%2B2NnMc6H3NAgOQ%2BlptwYWq5ERlQ%3D%3D%7Ctkp%3ABk9SR9C-1bi_Zg
"Gitarrentasche 4/4 (39"") Klassikgitarre Stoff Gitarrenhülle Tasche vidaXL",Brandneu |,"CHF 19,46",,,https://www.ebay.ch/itm/326433865484?_skw=gitarre&itmmeta=01K7XRNBWB2EQP2ANGVZAMQV72&hash=item4c00f97f0c:g:OK4AAeSw2KBoLJAo&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fz2e%2FiMNpJe%2FDIEMGYdD8qayoycs%2BTiLh3fkKxi4Ka0EpS%2BhaxR7UZBp%2B2TE0e2VbKBZneh%2FSWpy7XgHy7U8hJAQ2cLE0f1lE1XQ4dQ%2FaIu0BteL2IEHoxxVk4UOgjLCZs2d9GYBZxz5Tk%2BWRNZT63mQEp053zlrfrT3doS4hpVZjvmSiVSlXalgjjGD2mzV5DpJqFi6POXsJQa7KfUMP5BAsbJCmufjD1DZQCNiaXJA%3D%3D%7Ctkp%3ABk9SR9C-1bi_Zg
Vicente Arias 1896 - historische Meistergitarre - berühmter Gitarrenbauer -Video,Gebraucht |,"CHF 36.181,29",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226241869899?_skw=gitarre&itmmeta=01K7XRNBWBWRCBED157SFAJH0J&hash=item34ad10f84b:g:gksAAOSw7dJmko0h&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fyTthFXyx%2BNVw3jywmAyN3rZfG%2BzS3vqDz17LItdEqmWPVmHGTAOZyxyhLL52xlZCRg%2BJlG71mhEtFsICI4rRHPEb2s0HUkUE9WTidgzDwHZNhLCIQ7FOiP%2BVjD4qU9zEeHIYd663iCkstJs18TSEFu8MWKXxQzzy27a8O4P8fZeA45xS1mx48KoeSMBOuEVBoJd2VHUlbMPV6YdsDmBX1mnlEdW9AgDziam7PIxTyMIrurJROxR2r5VbMzSjvT%2Fs%3D%7Ctkp%3ABk9SR9C-1bi_Zg
DAM CG821 - Klassische Gitarre 3/4 Mit Tasche,Brandneu |,"CHF 57,52",aus Italien,"+CHF 27,99 Versand",https://www.ebay.ch/itm/357066974045?_skw=gitarre&itmmeta=01K7XRNBWBR7TAWWY9ZPVHFGXZ&hash=item5322d9a35d:g:QlYAAOSwaY9oQFgR&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cgwccd8z0rjFYuU0MwJwg1Rg5eiCbgKzbAo26L%2BEm08T765K7YsNBbFWJq0izIB1T7ZxSwLVHk%2Fx0gGo%2F1q81CKwLGkI5vIUUN3rxdC%2FZCzly6SI3JEeK8Zf6zDZdakkEuLdlp3XRWut365uQ8rppfaikLzg1aYCe8%2BjKAe0cTwaoQghuL83pIuNfKBNosMdEwLeHAh0cnyKO9PrhMTd4O9Vm%2FlSZSiEyQhCANsnEY3mr45invkfKJZgZwZqV3kVw%3D%7Ctkp%3ABk9SR9C-1bi_Zg
