titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
"Jose Salinas 2019 ""Negra"" Flamenco Gitarre –Kraftvoll & Ausdrucksstark + Video",Gebraucht |,"CHF 4.987,42",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226676839073?_skw=gitarre&itmmeta=01K7XTE2NK86GTB4T5SWHJN6T4&hash=item34c6fe12a1:g:fxkAAOSwlVRn7A5z&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f89MqXzQ71xeGUQagUweeUu7XH8bfucvpRqqux6eCoOiafNGOIw5k58TLgf6gejDy4v%2BgbU%2B90cDMJiPkMVjbZKLrRoqytc5ekJOA4Uc9EBwQHwY3WyC%2BxD4GP7R%2BsQt0wG%2BVMKZRTD2%2BiC0NSbmCpFEMxDVwsqnIoITdKmAPphPHz3aEcky2vFuJ3pCrkq4PLzbfM0pA4apQ0OB3s%2FDjnPhV6p7InsAK7u--TnY0lXZU8pO7v8xXqa0SdENaFPAEwWXIJT9qZcZW80mexUfXMWGLz78I0a2DfN2OVrikXNA%3D%3D%7Ctkp%3ABk9SR6SruLq_Zg
"Jose Ramirez ""Guitarra de Tablao"" aus den 1920er Jahren - Meistergitarre + Video",Gebraucht |,"CHF 4.787,52",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226050083542?_skw=gitarre&itmmeta=01K7XTE2NKKFQFAX4GH2X3WCTJ&hash=item34a1a28ad6:g:xuAAAOSwWYJl9pOn&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fD%2B12EQ2ki0dC%2Fgyex%2BnbWAKZeBys8GBmECxeko%2FDpUIvDeRU97b1veNOfpPyfpeHvwoqpWyvG9r0f8V2%2FQXIYfZ%2Bpz0FX5W3Km22raGgw7HmIPY12rTteW1KfHPmMeqJvNzCMAb7bhtlmJrAe18WLcvEFnJ1jxwtM3f7R45ZcZ6ITxvBVbAko2bLFjcd33ajjhx34eOeXl9djg6XdBvV7T5BRbm3f8n9WFex1IEOe5jdASbwfcTbvQ0geeoW1vJD6AtI1gV4mOoRUNDdg1FWqgGBgJdk0JpicGDtGZUM%2FNQ%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
Domingo Esteso 1922 - klassische Meistergitarre - extrem guter KLang + Zertifika,Gebraucht |,"CHF 11.983,80",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225676259616?_skw=gitarre&itmmeta=01K7XTE2NKKVA34PQS35ETVXBV&hash=item348b5a7120:g:cgEAAOSwSO1ktSKT&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ewD1wROnZWnvjwdiJ%2Bmn0CCF%2Fj2kFC%2BSW5%2BvDExZLT%2Fvq51cfnlk24OA1oBJYoJPsrG6Ul6HXgN7vObKL%2BQ7EIliapyvNPNnrsmV02%2Fpz3ASzF8rcELpBCRrewCbhmUsE%2FBeEm0tguqmLRHSo%2Bp6u2G6Fnd8bd%2B2moLIHlp7ffRx2GvjRHGvILIVOb71JwZ2ewGn%2FI1Mfph%2B2wXh7n4QPZHhTWa7ivYkRKqPVXYfeYwWfn9Hh2FANX0NW4DyEpvpznaeIZtsbJBryoVyzhF8vhYRkl5JSXo4qf9THcnRmjkg%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
José Ruiz Pedregosa 2012 - Meistergitarre handgemacht + schön verziert - Video!,Gebraucht |,"CHF 4.547,65",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225944433606?_skw=gitarre&itmmeta=01K7XTE2NK8Z5Y4YFAJVS250EE&hash=item349b5673c6:g:Py4AAOSw6AJlQ4cJ&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eedUWTmT153m9vFDDIIvXA%2BU%2FBhzmzUmdg%2FpNVNSrJkekP4pXpDaHxW1TrcdkJeK83fHIjCfgF7Z9uQcZtPjv47I1dBRog1ngI7hS%2BB5Hp3T%2FuhNhSrGe3bYsIbPl%2FK8%2BBAiR%2F4vXyJ70yXS69YkJQq2dW64HjGJe7Sfp%2FNuAC%2BFoNuV7k2tlaVf1YtwozAaZbifIuXIT15kFDB9kc1M7gg4TsIpAekS8R2rtJ7hCFSP%2FYBBspnCUdJYdUJgYXLDk%3D%7Ctkp%3ABk9SR6aruLq_Zg
"Manuel de la Chica - Meitergitarre, Santos Hernandez/Marcelo Barbero Stil +Video",Gebraucht |,"CHF 5.587,11",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226363037706?_skw=gitarre&itmmeta=01K7XTE2NKT3RB7FP5FVBAYTKP&hash=item34b449d80a:g:jRwAAOSw41Jm7j3L&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dYM2MtyPskMd4dmUJgyoB6fZPdWod1Kqmo9Lv5IXoQSbsjXg4Xer6uwi7DheXhe%2FqnSJWcZX3qcwEcmPPeBP4Mh5dHTTup%2FTRRqwA4nqeBo9OsRenM66wa2KpQXGRp2NzZB1VWS49njc6kac4nBxj0Ypp%2FsCx3XJRsWvtEWtwJjKKOG69ibts%2BptnpvDHfuppF0UxqC7r%2BQIOrTuRuzdZHWhnttKAQ64QyOOuYGJG0sytYtfqzry4kEDJN38QhGRY%3D%7Ctkp%3ABk9SR6aruLq_Zg
David Rubio 1973 - klassische Meistergitarre - historisch wertvoll + Video,Gebraucht |,"CHF 12.943,31",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226963560630?_skw=gitarre&itmmeta=01K7XTE2NK7C6YYC5W1CT03K12&hash=item34d81518b6:g:nO4AAeSw-FBovbqx&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dr1c1XXKumk2Bktv1yIrqOC8neTfMio%2BEalGIvGJ5tyQZsL8UHXjsWjUphcAYheMZIsLCcu%2FIKZr7rtp4nBVwyVUMPXcq9DZPZ33fniWNC%2BrcqFSM4Sgmx4%2BT%2FwED9fReP5xpjf5pd1uUrSYMLhKvMAZBEk6SXQ6KUJDUK4Uq5rexxEY2sFg8iDzxqDnMAud3mGCHvaHxrCUiwPRMSru%2FncSms5c7ia%2B8%2BPgUxjLIbtxAMfuEmUdkhWEkDhMJfWXWNlDgD%2FV7mnQ3TVR7h3j9zjjU%2BVpIl%2FX10t2p6G5xZnA%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
Pedro de Miguel 1992 Spanische-Gitarre in Jose Ramirez Stil - magischer Ton,Gebraucht |,"CHF 3.388,25",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225371613639?_skw=gitarre&itmmeta=01K7XTE2NKXRPY2MHYYWDMBQT8&hash=item347931e9c7:g:Pk4AAOSwonNjzpxy&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f3nyVq%2B7SBIJuBcDsJZkwlpPFeopQexB63WYlUt7Z%2B08JmxhHrSJRsIl%2BnwCWjazzuqsDbqoTt3k2OUfneAogHryraeh%2Fh8YOWqqjsRUBnSu0vDmv%2BS27JuDVwJBy6IqzFlXJPSX31dtVjPhHCnUsIbAK2LeNrNNKSMURVjes5nYZMf%2FIEhjvvb2NG8FvD7S7L1SdPx%2Bux%2Bl6b%2FENgTHwW%2BULoL2i8jwxT2y7wWh%2ByBaG%2FNNeiPc7ZWvoIzSsh31Y%3D%7Ctkp%3ABk9SR6aruLq_Zg
Arcangel Fernandez 1958 Flamenco Meister-Gitarre + Video!,Gebraucht |,"CHF 10.844,39",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/225616566659?_skw=gitarre&itmmeta=01K7XTE2NKVSYYVTN73GKA7958&hash=item3487cb9983:g:LesAAOSwGZtkiI7f&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cK%2BAb4RrzapOfupQbRN71xURanlUwes2iixejRqis3fOcHP6C3raJzt%2BDoxLtXKNYjRUVoPYDo9mdUkKccpGTvYKv1CFga7GDa6YXj4E%2F2gk4e13P3molvBj1rEKyPcY2KANCFBa29pHA6CSY6Fu4VX6ZrNP63ac2u8OiSrSMz9nqLRwednzLRV0KLQD6n%2BPr1gBsM835PB0Pmm8lAp7AkGt1lN5UIOoMihUnPgShTT5zL%2BCsS6IHUrwl8r0V2Bad7kRv5Cy1APW%2F1--NE%2B48Dq%2F5GbFjPdGtxT4SHna5dug%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
Casa Gonzalez ~1910 charactervolle klassische Gitarre - Hijo Francisco Gonzalez,Gebraucht |,"CHF 3.588,14",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225347577046?_skw=gitarre&itmmeta=01K7XTE2NK3212WR23W9XNK896&hash=item3477c324d6:g:-00AAOSwYeNjwAw0&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cOan9DjXNb5HWyqhcGEWnUj0eYuaM%2B%2FXc29NY4VGkgzmHeRwUY%2FvXU8E6ly8z41a3N1GxNqzeopiupRvdlHaZwHpg6DHk60JQU%2BSEnMTmKA04wwsaTdd2f9c%2FP6Hj596vPbfVKhu3AcphgTtSEECFW6H0SXY2LfDcblFH5dfVnm8gWSX7kMpMIyVmk3ih4%2F%2BtMqXVMTHQfWWEPIKwO9UFJ78TxoB3FA1a%2FswlrxlzaHqVP2OMB9po6caXBk9C7Qog%3D%7Ctkp%3ABk9SR6aruLq_Zg
MANUEL RODRIGUEZ Superior A-S Bubinga/Fichte BWare,Brandneu |,"CHF 398,02",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/296586047566?_skw=gitarre&itmmeta=01K7XTE2NKBRDWGHVWGS8JWPZR&hash=item450de7f04e:g:DV0AAOSwQ6pl-v5c&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cnPaak%2BxbNNOvGuwS2SbuMKFYou9f3IKpaCRIeDtejd8NZPw%2BKjrWhyowN6QJe01r8sFD97UJ%2BBwQmNKaBhBjkJ%2F8dcIytwsj0ekFUeBeNLinh08DhzrzG1f3EsIZ3665bPu2fu4PZv1nKo5Vj%2FEBA7uiByoGrJl70pozWWWWza2p2kdL7WG65IldOQkselzk1TJlBNyiSBboKnCQ5S58u8QLFksy4c%2FyPYM2BywRPyQ%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
"Juan Galan Caro 1896 Romantik-Gitarre, klassische Meistergitarre- Rarität+ Video",Gebraucht |,"CHF 3.288,30",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/224543409761?_skw=gitarre&itmmeta=01K7XTE2NKG3PKTQ1Y6W8GVQT1&hash=item3447d48661:g:CdIAAOSw5XFg-TFW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eFQRUcteXTSgg3aWtcr3VuEnFhwrXk0RTcsrrvpCGx2GskjOST81Vqfxaju%2B3nYsH2qKe61HRTYaYvN7iVX0JVYA%2FjHr5PRbfSrk8KD%2Bzq1iN6FqYOvsYQYyYWtwET%2F4G%2BRW9b0vaYa5jAr0uzbreIPtZOT9LwUCVNR2h6yjmm46jU7QfCDGt6TxSdjlsPQZtDreA7WXqItyLYFXEp6W5foybSx8KJQ1axWpNqMPPGQeSva%2BcPmKfHX0rMGo6S0XvWnq2vHEinqxQ%2BLmGBmfbf%7Ctkp%3ABFBMpqu4ur9m
Patrick Hopmans 1999 - herausragende Flamenco Gitarre - ultraleicht und explosiv,Gebraucht |,"CHF 2.488,71",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226103413295?_skw=gitarre&itmmeta=01K7XTE2NK0RPQA03JKEHK83T8&hash=item34a4d04a2f:g:Df8AAOSwrttmI75E&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eDTxW%2B1hre5EyTQng4HWOxcIJFsKkEbpUzm307lRK3hO%2BD7a0B0rFleQjw64LcTLag6VLXbIBBE7gMrMPo29fbyxZQkUFwwntZdQEque9sovjtxPoyXKq3tEnQMRWO%2BKusa2HMn28TIWXnrSnlpHjNtL3dDe0ofhK1FDVO%2BeMTGk5Mmr9loNr1zMfI0qQrPzjIBcB%2B1EDkfc5s%2FE39DKdxBr8P%2BfBtbQH8BpKXVjOUggmn%2BJ2adHHOo0PBfOIEFrvUpmLUFCFfcvgtPTzZzioR%7Ctkp%3ABFBMpqu4ur9m
Juan Alvarez 1973 - Santos Hernandez/Marcelo Barbero Stil - wie Eric Clapton's,Gebraucht |,"CHF 3.648,11",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226137446095?_skw=gitarre&itmmeta=01K7XTE2NK3ZT94M7TKMWMW9HB&hash=item34a6d796cf:g:Eh4AAOSwCLFmPLEh&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eJb2wjMB3PrcwUxc0S0GOW%2FHaxJ%2FilVY2Qk9dt0fezRI5aEpI3U9KVsCAfKjDZZ34aVCw2LBINmAG8zr6Y9u9UvuS0l0OdOYHSDntUv%2FEM15aIutP9osvVajyUtGC%2FzsQBUn%2BEgFHvOMt%2FcHdQ1RmoAmkmgjh4fHSok0G3h51ODUjVqPNeBqrTrkT7OSzEYcPVcdzTT55AYHCDnh%2F4s2V9PSZr9dl1EFF5YQzZbYlbLIAZajJjNsAWjOVeYVYQd%2FMnNF%2BmW3khRJ%2FVzVCQN0qm%7Ctkp%3ABFBMpqu4ur9m
Antonio Pisa 2017 Flamencogitarre - unglaublich gut klingende Gitarre - Video!,Gebraucht |,"CHF 2.493,71",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226048655015?_skw=gitarre&itmmeta=01K7XTE2NK25V0JKEBWT8FEFGY&hash=item34a18cbea7:g:GEUAAOSwllxl9XAz&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1daEgJ5vlCxmL9%2B3rnqHABN0BCFaLpFGpPXeOV3KPhgulmX2FSwxr4XwIB0vCdgOvN6Ftw3wFrkiag7%2BP0QfZoF22raDSfqpl7vJI8HIOLbeD7LVD0DIkY7iiOpjUSWkJbV8yYAeMB7je2U2gmp%2Bg%2BD3VDzA5HBjaOk90XfAxXqlP3vwZeAk5iNWhX%2FCpXAYXyK3i4NrhK48k72sROckUIe5bK3aXuAnmqvKCiC2Ag33oaUe82vh%2Flr8%2FbRBrhnHJKdcpuUo%2BsHGv11PhH%2FBCgo%7Ctkp%3ABFBMpqu4ur9m
Joseph Lété 1833 - Frühromantische Meistergitarre - Rene Lacote Stil,Gebraucht |,"CHF 4.887,47",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225594081497?_skw=gitarre&itmmeta=01K7XTE2NKNRJBE173MD52H94P&hash=item34867480d9:g:mzMAAOSwiXRkcjlA&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1e9kReyPt77EL05e%2B3eJr6IUt1D7gbriMavFJSxCKzn8p75PZc1u14tfrRzuzpV%2FP2krA5yuS%2BQ40jNQi8YXxdxGefyxmvLftyNSUTjnCsH3yjwaEsl7n7N6Qp4QriLYtDp80J8utNZppZTySQyEReadLXsTj107nUAcKsk1HXs0BbpfV9HH6Lt6RRh5uMzOuz5LCFdW9mE84Y3v5KbrRonGw178nQzd2XuO5K%2FZIJazFe6DmDoHWYjcf7kNycUwF%2FXz3bTMb2dt4xQxOBEF0daksBiwFoEhEcagzDF%2BTAwOA%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
"Klassische Konzertgitarre, Fichte/Zypresse, Gebaut von Thibault Jaberg 2019",Refurbished |,"CHF 3.243,00",aus Schweiz,"+CHF 64,86 Versand",https://www.ebay.ch/itm/405862797300?_skw=gitarre&itmmeta=01K7XTE2NK5J4K57958S9TRVFT&hash=item5e7f4ecff4:g:r6cAAOSwZYBoI3r8&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cmgFbVgQm44oPjJJvgbYM16Wi4PgwmgCFpmREK3UnJ%2B7ToDU%2FVaOIYHIxkMzVW3spkn8EFRe82EQhEF9latP9JO52A5CViUXC9wLbnzrHb6ijSDun%2FBgoZnkYihyg1iX9XnIB5eX6R77ys%2BhVvCZ%2Fezaw5cdCXAMP%2Br2pziPxZAC7hpsZMwDzx%2FYhLcOHNxnMrtZB7E5o72drhhaeHRm%2BiUEXsMDok9piaIGKvWXByFtO%2BjZXVdcF48Z8L%2BQaLNY8%3D%7Ctkp%3ABk9SR6aruLq_Zg
"Stefan Nitschke 2023 ""Santos Hernandez"" - klassische Meister-Gitarre - Video!",Gebraucht |,"CHF 10.244,70",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226358449159?_skw=gitarre&itmmeta=01K7XTE2NK5JWSVTM459AFH2CG&hash=item34b403d407:g:oXQAAOSwkb5m6rCP&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ev03LebgiOrgakMYkOXwfcE5hRc%2FYp2FxfmGnUML9ZV83jLD6Qf6057idGEPEnFNH2FWGAjwxAozoUQTkv%2FlnSzcvqv0vSn%2BWRx%2BsDIhU1WqnLi2HbyH0TT8qwXF7lzPczW%2BQYn6%2BByF6OFPtMFMGyk%2FOxPk4HozoIPj0Si0HnsXmpa1q3E7FuXgOlUKGLOJuE1OsJreJswizFX%2FNP2JzzgzRT4q7Pa%2FB3FNC3e9b6j1GxJ3apKwudr8A4T8wVZi0%3D%7Ctkp%3ABk9SR6aruLq_Zg
Marcelo Barbero 1941 Meistergitarre mit majestätischem Klang +Video,Gebraucht |,"CHF 35.371,70",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226463235638?_skw=gitarre&itmmeta=01K7XTE2NKHGRGWQXE0Q32C5W5&hash=item34ba42be36:g:msEAAOSwEYlnQc0V&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ffEgallCYZwa6UwYRNJ93DfglvsSDx093jK4j0JPKkFIpWgPUB1FuFvYZOjyqcUKVFUrQAWRuubjZcD9LrE0nkPaWDGZFoDPBoldEOnlVmsRNq%2B0QqC3MgTlJzgUMujDnBJdKcIDGNbAKFIBfLdgQuF4T6EhR72lByrmfCAHdmBNFvonfdS0%2BcfualvbitsgVGTWHh3ZvMyzsCJ%2FSM7ngki5AY4Lany79T4Dsy0osU4rCC7XSr9ahebxuK5uGOFZVtdWCPCAKlhJQEDNoyTn7ixmcotVB%2FqQnH7DYQ%2BHgDIA%3D%3D%7Ctkp%3ABk9SR6aruLq_Zg
4/4 CEDAR CLASSICAL GUITAR NAT,Brandneu |,"CHF 131,82",aus Deutschland,"+CHF 25,16 Versand",https://www.ebay.ch/itm/224587941667?_skw=gitarre&itmmeta=01K7XTE2NKADPKZX7ZFNH6ZSZ4&hash=item344a7c0723:g:JFMAAeSwIgVo75vH&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fx2bv3alGd%2BlcPq53lAZYTMxiBWaLsVhKMv5208EEJpS3Nga98CtaFreSL0OScLRU%2Fb8BlHP%2B1SJjrDi0cb3kAGGsRWdP0cUUJs5H%2FcDGkpVC7Q44gs8l1yMnpRqdWBBVN3HyCpgkiZveZHZqjOQZKqDA0CGG9DomCejD0LUaL%2FTJK4UMxLTdXdxNOLjMZUo0jzfy9kEj0v3er%2Fzxg4hekjKBbZIOqeYxNvYf%2FQl7cemefZXKThhRz0g2h6TeBlCW8eEbi%2BgSCjgpj2uqh2acx%7Ctkp%3ABk9SR6aruLq_Zg
Domingo Esteso 1926 - historisch bedeutende Flamenco-Gitarre + Video,Gebraucht |,"CHF 11.983,80",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226576903625?_skw=gitarre&itmmeta=01K7XTE2NK3ADYARH4K7V6PKHW&hash=item34c1092dc9:g:72cAAOSwa3pmzH0G&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ciRD6AziBipus%2BkeaIMvG1hm05ACMXtgiafOgdl%2FnXmyA3DvGg3fHjJVbaFW8gG%2BP3pgIhGYIf7rE%2BL1Oc%2BgZKSjRZKoX78s1jMHMesMTYK0HS8%2BwgoiDNFiGFJfci65FtjnuSumXb%2BpQzx3Hg%2BAZ%2BkQ7vBOP26XbvxVYdRLce%2Fzor7g2DwnRfPIsRWmkXib4CAV3TWtVbDOJ7cxY95zZruJ8kjdfwRXb%2FU8ZiVs1WoScYXGJgPTDppkn5lCra0jw%3D%7Ctkp%3ABk9SR6iruLq_Zg
DR Strings DDT Bass Guitar Strings (DDT5-55) 5-String(55-135),Brandneu |,"CHF 44,86",aus Vereinigte Staaten von Amerika,"+CHF 14,12 Versand",https://www.ebay.ch/itm/317247435632?_skw=gitarre&itmmeta=01K7XTE2NKEQ6TJ87XJVWE57S9&hash=item49dd6bb370:g:Wq0AAeSwKCxovDQO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eoqOlkygfOuRYjobzrSs2xWE65Ll8XLpmenLSQhMPSXEtttFDXRIBlWERY7VV9NvgdYzx6wrejLFIFlAHl0gzSZxfJ%2BXvVu00VG2QPP%2BeMlHT86EPvqF4QthWabzoiZ5ZDL%2BZxEHClow5AnzMPFh%2FZcisUQCvKNmrcJtwz9zF669mtwP49TZ9D%2Bdxn3aDnGXTxaRJxwUhP1N6FXzk5MwJg7n2lqlUluEV1QPbl%2BcCfq%2B9OyH%2FfCST32snKt%2F9NWk4GjqUmg2g3hCKKoCpakRx8%7Ctkp%3ABFBMqKu4ur9m
Jose Ramirez 1946 - Flamenco Meistergitarre aus der Zeit von Ramirez II + Video!,Gebraucht |,"CHF 3.488,20",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225619136610?_skw=gitarre&itmmeta=01K7XTE2NKSHG990YSP763B7GM&hash=item3487f2d062:g:nCcAAOSwJ31kivor&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fUZ8OqIWEeSEenTATSHYQLzdS5gM9vaUM0W6MFJPbNAUliAoAMzmpgg84ko%2Bjj%2F%2BJOp3R3EDm7Z7eERXXOon1ohgABDYjjU6Uzpo7%2BEnkuK7IjRoPQLryLplinIk3Z7bZWOXS4JzJxRNjEiEZEhSdUgCJ45hP07H9x8xTTtH%2FKSlvaYumtKG1U95VvDU9PxqMHuzFy3rJxfjlPaNAlvUc3fn3y4kSZnwAvOVEVsamiLJiZuQZXC%2BQBTWO7q3FWZhXhceevnUZ3tEFS2aDXgcbw%7Ctkp%3ABFBMqKu4ur9m
Enrique Sanfeliu ~1920 - Flamenco Meistergitarre - Leichtgewicht mit top Klang!,Gebraucht |,"CHF 4.147,85",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226989556618?_skw=gitarre&itmmeta=01K7XTE2NK8RZKQCWY75FM39PX&hash=item34d9a1c38a:g:3OEAAOSwshFlCZcY&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eXmNXAmZvebDLkrrHKib9o9F2rQ3xiov1WCanrTjaazPH0nsDNIWCs8JX3t%2BBhRJlgaUTo3m3WJe%2BxKByYr1hci39oloSsOENVc3fJrjiuLFTzrkMrTD%2FZhWQbMZAN%2FNhxlR6ez49EEvQ3Xu%2BYIQT6uW8DsOAFaDbiaPfE9Aqu%2FhnMI0TyoeGYN8nheC1M7gkT%2FXlf8jebMTRe8CSz8bNVDr4XyQ%2F5gOTdROwrxuty1xsIEbwezMDXpXn5KQXZ11s%3D%7Ctkp%3ABk9SR6iruLq_Zg
Jeronimo Pena 1967 - Flamenco Meister-Gitarre + Video,Gebraucht |,"CHF 3.348,27",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226216720873?_skw=gitarre&itmmeta=01K7XTE2NMJSZEXJZ0MHHJG2K3&hash=item34ab9139e9:g:-7cAAOSw3XBmft-m&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cTFgXGj3DnhkMuhuJHu5%2FyjtfL7%2B2BBeBqlDFxNqcpN2FrMO6gWdXHiEu3kg%2FSZSJwTJIqzZR4HX5QWC8ZSMUmLCk3eOSC2dUwYpBkF9Xo%2FSIkvNOmupngMEvU4d44TE2sI7ql6lioEdAeM7V8wRLskOU%2FaGCFx6g5NSUB3Gr4btgLXJkDb48M5lCX4GF4amml0WRdQAfr10XNWV03O0J3fKATnfDH5zoCqwbC%2FDbs3RC3GixdgYUyDowZdMmcp8Y%3D%7Ctkp%3ABk9SR6iruLq_Zg
Emilio Fernandez 2017-Flamenco Meister-Gitarre -Faustino (Hermanos) Conde+ Video,Gebraucht |,"CHF 3.248,32",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226091910769?_skw=gitarre&itmmeta=01K7XTE2NMF03J451SWCTDFACA&hash=item34a420c671:g:zX8AAOSwsnFmG3WT&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dPPV85ADl3LuJywQY2xPZkSWX%2FaNG4GCi3axCnQFzIcE%2FGccAczXislYBZTZx9bimVpxnm8FR2WBJ8em6PL1%2Fy9C0Yn7a7juH6uW9tdwgJTURNnGJp0EhUp8aI35SlKLCqvNtOSu1RI3LjEHREo20aTbnvyNVEymps8FM9kp2D5ffBmJiSRkDmCk8hlMNf3EBk7dDtvP8He4UAAKaz5jibMqwNiYx2Vt8TBZiJ7nZPHVHX6ZF4S6qYXNXfxOvHMjQ%3D%7Ctkp%3ABk9SR6iruLq_Zg
Manuel de la Chica 1957 - Meistergitarre - leichtgewichtige Gitarre - Video!,Gebraucht |,"CHF 9.345,17",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225823728082?_skw=gitarre&itmmeta=01K7XTE2NMPTW5KQXG5Z5WW3R5&hash=item349424a1d2:g:UecAAOSwY7BlL6XQ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ehMwhaMr0CUudMqIJBeQIUovtqRsOp2zhHRsyw2PivOohx1VeaViey2S%2FPYSXIUKOeI5DBZGa%2FHeoiWczIecfeg94a6WWt2aKRMNP71rmk%2FQIaN4N7ICRL%2FdFOXrZxyCSmt4HOnyrDhC2DqthRSnYKAgzekRhdUMStlIWwpD62FFu%2FAiPc%2BaY6UbQtGcNfbNGpXPPE%2BAxLnKpKEgHOVvlyMQDgmXRRMPUJQ%2FTM2ldbgoce4uvBwS%2FLPohCS65tXpkQT6RkxkVAYyVJ2M2cA03kN8b0Der53SdWZgYeg4MSaQ%3D%3D%7Ctkp%3ABk9SR6iruLq_Zg
