titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
MANUEL RODRIGUEZ Academia AC40-C Zebrano/Zeder,Brandneu |,"CHF 455,82",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/296308039678?_skw=gitarre&itmmeta=01K7XRRD2KNRQM2QA1EXH69RMX&hash=item44fd55dffe:g:tsEAAOSwmY1l-v3L&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eedEXrV%2BSXQahUgJKhbR3PLrGksF3JSN0PqJmOTqvD5tIjFUs8shRFEAQKX7naRJhCZs7TxBvcWhSCnN%2FS37xMWNTEyLoMCQPLiFSaa1r%2FceriCSgQOMQCMnScppo9sv373OuOCtyXYsa%2FXOD3xzFfPcmJMftDFqMXXiXwYyWduHBMgPSycsvQFYy5mv80Yv9189TQy71H0EaxliC6KH8Tw0GxcNQHfHOYWsZnES4IHA%3D%3D%7Ctkp%3ABk9SR_rR4bi_Zg
Santos Hernandez 1916 - klassische Meistergitarre - historisch wertvoll + Video!,Gebraucht |,"CHF 26.476,31",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226962755206?_skw=gitarre&itmmeta=01K7XRRD2KY9589DC5JAFG34QW&hash=item34d808ce86:g:MmkAAeSwOBtova4D&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e1ToS0mM7vu8OD%2FGyb1QRggcrlvqKtlk6lnwQXpJFOMYZI67hjbHWOajejWaqfg8nxQz%2FXP2wd0LBS5JAwat8Zh9H0z5mdmnNmlaNFy6fprsaaTqQ1I6qyHTsaIbGc9%2BLuMZxSzddjPl%2FpfpL8mdgqaG5tb%2FrysPqRtVXbld3bRGXOeHiccMcwHzQBmizVJ1XQTbEMZp%2F95%2BoYWu7cIK%2BzQcUMZ9hxCOhPFllTdZJXXGgXkgfYh3Lxk6qSVi%2Blp%2Fg%3D%7Ctkp%3ABk9SR_rR4bi_Zg
Guitar Flamenco Custom Made Valeriano Bernal,Gebraucht |,"CHF 1.512,32",,,https://www.ebay.ch/itm/316187498203?_skw=gitarre&itmmeta=01K7XRRD2KYC3J7F8EZMT8RQZ1&hash=item499e3e56db:g:kYgAAOSwzVdno7z~&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dc8knavf7ngYknX0ZpKXNZGS%2B6yzQWRX5g%2FYlnyQn91ZZNLQMrHbOFjIsPMn8VQeUra%2FiGKOs1FOd9xVn9esQnjer1B6g2hP51XBWn9mPuDo%2Fc8qiz2EOmM0JArzSPqRi9IQrE3R%2Ba5h0BKHVh9kWRyk%2Fx%2BtS5JMH4NBDtIazSmsZmIpQMwlb2clLh8MKLAJHlwLPUymddzpkKX2nmyc32qQtWTscG5%2F77tQjtzsGV4NBWOnuOmzqfd1BjUasdH4lLcxjWQLWUmx73RyURkhhzsBAf1jY2Fz%2F6dq2onhrqKw%3D%3D%7Ctkp%3ABk9SR_rR4bi_Zg
Viuda y Sobrinos de Domingo Esteso 1946 Hermanos Conde - Meistergitarre + Video,Gebraucht |,"CHF 8.785,46",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/225575562015?_skw=gitarre&itmmeta=01K7XRRD2KATTBMV9YR05RPYJ6&hash=item348559eb1f:g:CZAAAOSw~WtkX03g&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fyNoay8d72Z92uVA2QB6iGVtvW%2B33wlzQoj24mftr2X6SUQJScoiRpKPaLpObNNFmtahHixKSu0G%2F3P6isWrW2PRBFLWOheu8wBLhQMCkBBVE2RK5KQlM3M2zd1oxCXezXGDI4zVQ5PGjWhT1PE8fKqlPk3PjKKcUyiqj6h1LfU9QlykPD3nb1qgYX0HxZXskbiIv0CjC2iJpc0DFiIvQkA5OEn5WZPpXtbcdEqDvcdwWT06Bg9jyNxEfKq6UStzQ%3D%7Ctkp%3ABk9SR_rR4bi_Zg
"Gitarrentasche 1/2 (34"") Klassikgitarre Gitarrenhülle Gitarre Tasche vidaXL",Brandneu |,"CHF 19,46",,,https://www.ebay.ch/itm/326289248623?_skw=gitarre&itmmeta=01K7XRRD2K5T3ZAREB8MFM4WM4&hash=item4bf85ad16f:g:6QoAAeSw4LZoMRX2&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dmaSMkvxj0p0WaOtrPKc4kld7PWh43rOTmNEanNq1y37I9f6B4Udg%2FNpG9ymbSXt5ylx79oiet0b1J3z2HICi%2BctNfmlMXJRP2N%2BHlwDvwPrlb3zJ6W3fm8dbEsRnwTDRMbdHuRrX78tOSexemyZkVkO%2FeXJQZ4VhLnocoLhHlcjIHviZ7qDabD%2Bw%2F4OgI5QW0z9mOiAfTT3IqLyTIRzWrENM9sgxioUabMhSP%2B3K7Bkkj8TK4YIGrr7%2B1qrN5P8rd%2BkUxM7pOksxwM%2B4Bqrg7%7Ctkp%3ABk9SR_rR4bi_Zg
LA MANCHA Rubinito CM 59 Konzert Gitarre 3/4 Classic Guitar,Brandneu |,"CHF 220,04",aus Deutschland,"+CHF 36,99 Versand",https://www.ebay.ch/itm/175110350960?_skw=gitarre&itmmeta=01K7XRRD2KKH8EWZHX9S84CNCN&hash=item28c563e870:g:aQYAAOSw~YhanX7S&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d4pi1PSVEYQhI9tNJumoGA1bkLYzkZUk0wk4zmb2UfDQRF%2FdJlktvHW%2BOu1%2B%2BquIcmkRnNgQ1nfQne%2Fe1ifIZRVayVDwnrV12cwDwZsdz%2BOAGx%2Bw58KNnSJXtKgfKQdv4R3W6u9tK9hrGaw1FGdD7IdvWMUfkjL26C3IybgpEz5ozSxi6hwZf1qgktkFGvvUemoAR9Mw8SWLG%2BbswokBw5RTU4vVSvCMlLfQUhhHJOpHPVhnCSZLEE01oQS0LNnP6d0%2FinvmmgzPuiHXikgqg8CGS6rALfxj9AjAXhVLTjYg%3D%3D%7Ctkp%3ABk9SR_rR4bi_Zg
MANUEL RODRIGUEZ Tradicion T57 Mahagoni/Zeder,Brandneu |,"CHF 316,21",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/296308039783?_skw=gitarre&itmmeta=01K7XRRD2K2Y4VQQ9TKGH6M6NH&hash=item44fd55e067:g:Jq0AAOSwlkhl-v3P&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ctlQbs0xyRu99vjFeWqeUZ6ufSopWxvvXHv56Bsey6O5vqohs19rOU0U67oJdmaYO6xuUDdlkVl7NaQHpGSv3TBJevYSB1sQKpAn3Q0LWKWHpaSmnmycMO4ReIuUxU9ujNLUlVReMfLIKHzJHDpuFMEZxNPokZWuMjHEs%2BbgB3SCVig0%2F7eBiI9nu9Z%2BV8nvf7WiYY2F8wDRXuhYsJZwZXokGZ7U81qm8De152FIC%2BkQ%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Felix Manzanero 1965 - Meistergitarre - absolut beeindruckende Flamenco-Gitarre,Gebraucht |,"CHF 4.097,88",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226678062367?_skw=gitarre&itmmeta=01K7XRRD2KD1B9KKE4ZAJNN22P&hash=item34c710bd1f:g:T5cAAOSwXY9n7Qtq&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1elvaalkYCADDWHQKj3A3aZBZIEA2OX35zuVSDUqxg0TzTt%2BE01eM3XKKwNibwt4pfpo4TLCXrVLpzxaxczWz7DW6JrLZ3jX1gfa7wiO%2F6HGJdlzdVB9GNesYkW9%2FmiEBPZjcTAkrD50DVVR0IajI3vTCB9zejg%2FQJrrvLiwM8%2F8vfZ72JBWOLSjJ5NuS4eU52gQttXvN%2BQNZTOFsvL8y8Fx9ein7uKCips6nFtJcdduuHiYwvuYLl0GAK1PaK0s96lhBegoncHcefncTQBLpoubqy9xC2Kbr1bZRFPdQvWWA%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Alhambra 3C LH incl.Gig Bag Konzertgitarre,Brandneu |,"CHF 548,72",aus Polen,,https://www.ebay.ch/itm/145471717877?_skw=gitarre&itmmeta=01K7XRRD2KXR5G1T8S158X5CC4&hash=item21deca41f5:g:WYMAAOSw~eVlaQBQ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fxgrQrV8Zon5lGPTjhN8wFzJuMGwVRCWsw2MVWWKTjmVhYCQrg%2B665WBm1PlmB3MlUIau0pDllYmhMHo9Uxb7zWo%2Fzv5n8qVyWzy9ngkcUEyPgwCokPNoeBLLbGL3kFzY4SxGFCJD511RCp1etuJgMpUj%2BHCC8r4PWdGitVgh92yWI9O89BnBx8u2Pl8h%2B%2FEnkLhjQ%2BhO6yJSTqbDqCYe06p%2FF9xUCIACA8c%2FyAm6WopB5UWnRpGnAxdqZ5quAYYaLRcgSKnCNvZz%2FWWbpdGylj6ws1s7Wnze0963WnMqCHw%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Antonio Ortiz Romero 1970's Blanca Flamenco Gitarre Antonio de Torres + Video,Gebraucht |,"CHF 2.698,60",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226975287264?_skw=gitarre&itmmeta=01K7XRRD2KA3CHXA5WYYWNWRTG&hash=item34d8c807e0:g:mGcAAeSwr71ox9~U&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ckDl7ZC00oFYYQpg1rX0XSYWUo2Xh6Q3qpZ%2FPlGx0UDsj5Y719yQnK9g7Tm3St6%2BbYhZ3b2z4yFLWppUcphqn6Jm5tL6cVEGAJEHDeRCYScxOuum%2Fnh%2FF9MzzYG65d%2BSWsdS88lUdFAUo3JgnzTfOz8orv6zfvRkgDEUFn%2BsfEp6sgW4m7tOJc5QnyDYZWlwMPdO50UhtVS8egFAh4llnyL33fN%2FJ61vZ2gJlIpt5vgIcvJignEe9Gkn7VfxQTm2I%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Manuel de Soto Y Solares ~1900 klassische Meistergitarre Antonio de Torres Stil,Gebraucht |,"CHF 6.986,39",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226965578199?_skw=gitarre&itmmeta=01K7XRRD2K4CPAPSKR3MVNZZF5&hash=item34d833e1d7:g:99EAAeSwR59owCMc&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fG8JZlnpQ7gOl5zavjZ3KQq1LwP7gZRlH%2FqgFh5ocmJJF2p45tcChqefaPllN2KC2P6WynFi%2FzvKjKsknhkGOK3uCUZvNTIly77sagqJ4b6HVCkJFI7jZK8%2FqF0o0%2BWe9Qjj5DGSFqXsTIfHYRDtBnjoC9HP4hOPbzT%2BK1ut3vXengRWQaU6RG5xGQhx8NfJRltn0f79sik%2BCJMBu--ePfv3dcPujtfC0v%2FPsTzUMHvc0PmDFB8kEtnwp5NNznWR8Qwybb3ynx2Kt2%2FvRztwMO4CrrMiKW1Os%2FX0E71oZu2w%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Klassische 34-Zoll Junior-akustikgitarre für Kinder,Brandneu |,"CHF 94,43",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/127133335429?_skw=gitarre&itmmeta=01K7XRRD2KKSV54K4F4P35FY39&hash=item1d99bcbf85:g:6rcAAOSw6ipoMlrf&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cplokdzOMGmo5jAO24Ue5tMQm1jI1B62xAoc8QWC%2FKa630q7Dxl1j56zd%2FvrcUX0vCg3mXzOgzXg3R%2BTgl3vY2jYGJ1VX7W6NGYsAKjzd91FCkFthgnt9jCVvhDOxDo%2BiEEF9QWepEQUbGlv1t1fZE5oI%2FSPYTDj0A373GI9bqFRmex9PW6cBkKR3p6IlcQdFiAEMqt%2Bwan%2FbUG7N2wXaoyjPVJGT2McTqMWtDQYdy%2Fv0QNneIj1EpV4Ohp0hS3C5DpwMZpw%2F0ao36IyJzfmT9wLWw%2FwX39doiqBcBMLlTuA%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
LA MANCHA Rubinito CM 63 Konzert Gitarre 7/8 Classic Guitar,Brandneu |,"CHF 220,04",aus Deutschland,"+CHF 36,99 Versand",https://www.ebay.ch/itm/173201491167?_skw=gitarre&itmmeta=01K7XRRD2KW9S4R2ASG5X30W24&hash=item28539d04df:g:7RwAAOSwnFFaoCEl&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cu2cMZ1K8kcw0URxC1MxbIveZ%2BMyZ9sKlgIFXdWHHg5vHzF9Re8YJUr0tlvq9qRfp7AYwUCooXuI7IyPpia7qjNVxxm0kvBzPkMOEdhQHMrVT%2BVCV4IU7ErgVCdMxJTx%2F7W6FbzF7hCEhFzDGhBhq8FVbrs8SRywIy%2BUggq426v83QXXQOR9nydtzMIF1swoOHFcA1KQ4NIS%2Fenzj7iNAImOk7GFNh180TYCYTu1rZ38Tq1IrSopHjHaP%2FaRZ5GOA%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Konzertgitarre BASIC 1/2 transparent blau - PS510125 - ***NEU***,Brandneu |,"CHF 179,31",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/135862014554?_skw=gitarre&itmmeta=01K7XRRD2KHB2V5RZVAZ0BPEG5&hash=item1fa201d25a:g:z8QAAOSwvsJoM3zH&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1enBNGpJVGO3IpUGKHzvfZ5MmtF822o7Yn%2BUJzTxD82n9EvuVvdoXpsM3Wx6%2BJqNLyrnIF%2FUulwDIkbA3%2BCBVAbhGTLES%2FDS%2Blb%2FHnc2ps%2FW1kAci4OY%2Bp%2F79aQJ%2FyalrHlX40W2PnGOmdfdsmWB25ekHOm%2BC%2BQCL3FgJFc9%2FmdhT8NWxR8NdM%2FZD4Zdek5by87%2BFiQYBOf52CAkxBvIVXegKy2sH5V3crdmsONEsIW3P0YZ096R1GLag%2B%2FIsAFiJeTRVAizQznsou4BGT813Cv8PX5By4%2BawxKN6gRz1yoKw%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
"Legendär! Flamenco-Gitarre - Hermanos Conde ""Media Luna"" 1999",Gebraucht |,"CHF 3.688,09",aus Deutschland,"+CHF 24,99 Versand",https://www.ebay.ch/itm/267138532400?_skw=gitarre&itmmeta=01K7XRRD2KK0PB6955QH4Q8HNK&hash=item3e32b28430:g:GhQAAOSwRHlnmPda&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dyIml4jEY55QyNPVxxa6qe32N%2FpMgzPE%2FmSB%2FloUFBKKmSLe3A4Z3t5rEIwOz6gcTfUBtaJ%2F4%2BGyLW%2Bc36NaztNKYwBi1rfmdzb1H9cKneDeCJJwbyqKLPE4DvxAasDwI8aS5AwJXlH1akXn%2BuVBBKUhrq5gY%2Bo6r%2BLC3WGGvlUjcbRNosK1AcVs0MxVXDcL9sdCYKpwWqHRmB7yxKl7rWzJzmVz4l4g3DnWXIsAT0QZg33RBzjrXoD%2FlCTo2jV0S9zwa6YjhkZWsW%2FOfl9wLxW8QJAtXekeBF4DW4Dzx3GQ%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Siegfried Eichhorn - ganz besondere Meistergitarre - ausgezeichn. Klang + Video,Gebraucht |,"CHF 4.397,73",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226447260542?_skw=gitarre&itmmeta=01K7XRRD2M872DTWCZN8G9JHXM&hash=item34b94efb7e:g:804AAOSw-NRnNJuw&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fIIKdozfSIhEqX%2BfqhCKqCvlMlXlkFJJpd2pzmiwbehlHfrlncd5Q7hOSDDJ0uYjYvGaUrYelLvdNhLrEYktoOVsERcE%2BQgNVdTVfZTF1vushDDjyvmgOtWq3lTqO0eX45gfSTze6NxC4BsiUCKBghD6wBYKHkgX1O1IqkmeWrrPvSIMlkf6AOn9wyAtKM5WYqir8GJRu5aScIw69Os2zblfrWncEswsoq%2BJULetolLHJUtOT2EWQBu5Fo0KGuuSag0hnnmOaPqrjkstFdTDL9PJzNzWfVFt42Y1P9yfWSOg%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
CASCHA HH 2354 Konzertgitarre 1/2 +Bag,Brandneu |,"CHF 108,18",aus Deutschland,"+CHF 32,36 Versand",https://www.ebay.ch/itm/375682167966?_skw=gitarre&itmmeta=01K7XRRD2MPR38QTC54G9C7WAJ&hash=item577866f49e:g:HdgAAOSw6lFm-rEK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dRRyCC6vaNPfyua1BkpL3%2BOqcmoXqxSWubz16AC58aO%2FXdxEmMMAnmkW1u5VgjFAAaZc6%2FsqD3MZ8khxeTnJvJEqnXnoVjuHMIrpB3JLjSCIxceRqhU4u2s44BPI1Wf6h6uaVJhAa43530xbeNVSMT4zzlso1MmRmvvMLp2x5%2FFHBHVSj4YoO%2FoDpZGuObkEEs7530k4MBL4YZbKQjtL0NO2s7UmjeLdr5E0KbteHq7A%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
DAM CG821 - Klassische Gitarre 3/4 Mit Tasche,Brandneu |,"CHF 57,52",aus Italien,"+CHF 27,99 Versand",https://www.ebay.ch/itm/357066974045?_skw=gitarre&itmmeta=01K7XRRD2M2KG2Z23MD8MP9BQY&hash=item5322d9a35d:g:QlYAAOSwaY9oQFgR&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cgwccd8z0rjFYuU0MwJwg1Rg5eiCbgKzbAo26L%2BEm08UWa8UpfclVDWT%2B7csbRVbu%2BnANhvbqhHdiuUKf%2FcWVVyJNn2StIHSCvoEn8TkMrqMQf10tiDZeZaLGcmIGovvdpYQUpB1ERghQDgqVF%2BTIJhpYNX5FsD%2FcZAFcSL4Wb5tflQetBKjBB7Eq58usF5L%2FRlmT%2FdK5VhIQmDaqQJgJaPjCAGNOm0WHG6rN4uFI2iaUM8HqML0eBRDYioubwWgs%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Hiroshi Tamura P-50 – Vollmassive Konzertgitarre (1969) Japan,Gebraucht |,"CHF 1.099,43",aus Deutschland,"+CHF 159,40 Versand",https://www.ebay.ch/itm/376476726759?_skw=gitarre&itmmeta=01K7XRRD2MXXB35Z59Q214XFTQ&hash=item57a7c2f5e7:g:~lYAAeSwaBpom1is&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e%2BQ1XGHfCI7vNOXb8%2Fzyy29WxZJsrPi54l9JBGfrDct96AOMjYtEe%2Bgx9hg20WBulbidIaSWhLcm3%2BKdupyztwv4cJ0e1NmkCeAB36GHUJr61QRH7fBLVmZ8%2BsFUCHDEaxkVCBIDyup35WKQeJGrcIgdfVa9VAyxmM9--XsIlK4T1%2BOHMmV8NSq2PeOgzzngbNaJ%2B7D5hg2XPPanFWXkrfbODptcHtmcDz3k4%2BTLwLHr4cXCSvs9kBgG%2B3D%2BkDcZ0%3D%7Ctkp%3ABk9SR_zR4bi_Zg
"Juan Fernandez Utrera 2024 ""Negra"" Flamenco-Gitarre - explosiver Klang - Video!",Gebraucht |,"CHF 2.988,45",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226689335640?_skw=gitarre&itmmeta=01K7XRRD2MGYJ8QFMWSXRST2T8&hash=item34c7bcc158:g:1W0AAOSwJ6Zn9O3V&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fSqtDKd18m1JaUMMhJDmdmbKiuw2%2BtE%2BADgufmmbfS01vP1BvA1fBLEqhVr%2Fef6q4W7Y12LGHqus4gHbvS9%2BZFAT%2BMKTDJVoRc4IEjQ3vw6blpOaEn8n5QY8k8RMuQwcFXwrTT0l%2BLuH52PyHePLZb3l0AbD5TuiPgm3TngG4nW9j8%2FORBvDT%2FXXpBP121ks%2FfYkWdHya0AANkx9hy%2BBHnZAU6QK6oRoDH2zw2J406mOqnjAV7nJoNYaTCn0vBGQU%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Johann Georg Stauffer Stil 1931 – feine Verzierungen und edler Klang + Video,Gebraucht |,"CHF 3.588,14",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226966706955?_skw=gitarre&itmmeta=01K7XRRD2MK4QQH6M6TFS46VZ9&hash=item34d8451b0b:g:i1gAAeSwpApowQQ7&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dIgtq7Vik2Koj8rTZuxeeagB3sMHJR2IZtGoEGgjeetZna8VvTl1nf%2BNk9S7Rjxazbn%2BFWkJgbVOWFGfFcrBItV7SQ62tTp%2FsokAnqOtW7WV2KEwaS9crZpaItGKfRb6u2X%2FzIGHkDY7A%2Fprc88EUg3UAbDRRlXE82IezR1ZP3bv3Q%2Fi4ksdb2MlbOYKtrD8cesLATWxDLwdMQmx26AhUXW1fwWiBU88ma9PVIKAsWe3yihQhU4bTtUg9%2FgEf5fGEV8tSV%2FKcBfGkk69C9sfno00gPy7LfyxAejdNK9TH9rA%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
Casimiro Lozano 2013 Klassische Meistergitarre - Fichte/Palisander - Video!,Gebraucht |,"CHF 3.148,37",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226973882080?_skw=gitarre&itmmeta=01K7XRRD2MBZC4SAQHPZF724HY&hash=item34d8b296e0:g:jbEAAeSwirhoxq96&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cPO%2F7buAVPyyPvBHwKqBc6Q%2FiwMMqbKewrAspnVFQjV14LNdermYk%2BHTgNII6Q%2FQXixGLt6gJOb5UQ3YkTDsa7oyqjijmeaDCjWThnFBk7x%2FTcEYNIO%2B3APLho9my7w1BtP0Gx6Lo5LlaO4LspKuD%2BFep4sNRda5%2BJ1IzK%2BQDGVIVLcaT2FlNd6w%2Bs4rw4vdj97QKdaYKNP5zjWx%2BcPSiKiSqYLSoXOVGla3z5rxF9oTWjLCjbtn9umEMW4vB6CR4Xz5H5XYWGRQqcjWyV1QWfGOO2hqwQ3GamS2BN279sIg%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
EKO CS-10 Blue Burst + Tasche Gratis! - Klassische Gitarre 4/4 Blau,Brandneu |,"CHF 67,27",aus Italien,"+CHF 27,99 Versand",https://www.ebay.ch/itm/357035663028?_skw=gitarre&itmmeta=01K7XRRD2MEANFDFBG5Q9VQDTE&hash=item5320fbdeb4:g:Im8AAOSwTq1oQFNG&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ciJXSX9xFaSCdUntA17V2TRxly%2FW7cm3L3r6L6kj2enQm827loJbDhn47BTGbDBGZ94844%2FEMzThGtj2xzH%2FKwXnUJlMO4nQb0h0W5hAj640L8R7VxL5zyUkMHUg2P23NI40r21XZQ2RTCHu4CV49ZvPIiSK%2FsN1xKXn2FQSNUJC%2BdSuja1XqJBNmX53F8bAkrm7d%2FQzu49OPSeydOZXsb31eBpMwOHbkF8tLpUTh%2F7g%3D%3D%7Ctkp%3ABk9SR_zR4bi_Zg
"Antonio de Torres ""La Leona"" Model FE-04 von Carlos Juan Busquiel - Video!",Gebraucht |,"CHF 5.147,34",aus Deutschland,"+CHF 49,97 Versand",https://www.ebay.ch/itm/226973915041?_skw=gitarre&itmmeta=01K7XRRD2MFBR3G2Z0DT9075KE&hash=item34d8b317a1:g:ovIAAeSwirhoxrYO&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fsIXriaJUuPdGe4akZUvjvJMrHkah%2F6Imc%2FpHeDbpGk0j0Krh3gXn9orEdqezSybQ%2BgovNMPnyronN731gCKJdAKdwnyMc59A8SRzQ1JamcgPJr1EyxF6Ef8SOeg5ULF0%2By0RrxSn78v0%2B00eK8N0f5qlUp12bd302G2V1dk0W7PsQA4MhSCidg7T1AWUxc%2FZCPnCLVNPTedo5kOnkQIfPHrPy78Ve0slAx9q0MW0r2CwNCN1%2BgKMEDiGYQsJl33tqneIfGf6EShlITiFjNoKbOMNu5Ycl158cpY9wjpk%2FqQ%3D%3D%7Ctkp%3ABk9SR_7R4bi_Zg
Francisco Pau ~1890 – Torres Stil - frühe spanische Meistergitarre + Video!,Gebraucht |,"CHF 4.487,68",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226418514469?_skw=gitarre&itmmeta=01K7XRRD2MGKVP0GH8NEZXCFY3&hash=item34b7985a25:g:uRMAAOSwPUVnHPSk&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cOgIIQ7IgJfHyk6sfWbuHcoxCwbTrimV0%2Few8U1AKgs7Df9rJuT4EaBqqhIvSnurNklVUkG3Wtmwd8kEthiY28ZWagpIm9VrYt4CmKRh9XTVpV1JStjrCF8NmQE0MKDnGFcRiQH8zGQw9kpmrFqLBey7r%2BufbzdrfNo2KZpcX8s4R0zCTh1sGHBdM6v%2B2HFioqUBEF8HlbEVU64NwQkplSonyqNJXde0igIAXxYybfoTOzYXIP7rh42UjSYqXr7A8HrnKVjbGk6IeJuK4zU8Hz1SVJfZUhU8OHwGXpcWST1A%3D%3D%7Ctkp%3ABk9SR_7R4bi_Zg
Gerardo Escobedo 2018 - leichte und toll klingende klassische Gitarre - Video!,Gebraucht |,"CHF 2.588,66",aus Deutschland,"+CHF 219,89 Versand",https://www.ebay.ch/itm/226079793931?_skw=gitarre&itmmeta=01K7XRRD2MPKTRZQ1AZ2950RRV&hash=item34a367e30b:g:1joAAOSwvqhmEWrX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dQZ2Pv8GjGVunqUHHLZmSdRZs9jNWfZini%2BJ6nyEUsSyHSzzmZjdMQVBPKznZWq9H9I8zcf%2BO%2BgTGFbprnz3qrPWagaxvSz43DE5Whvw0UuHQKmMldNqD5NAODT9JwDF7e8REkxfr652S76rm3aT7Az%2BNssf1YkSj5qb3a0NCpQtz9BcXEa5ddeBvkp%2FPlnCtNB%2BnVisPRMXRtNv3h43XKJ%2BArWvWc%2Fx5hN9rLN0zavsEZGUNfdWciol47lpyuzkg%3D%7Ctkp%3ABk9SR_7R4bi_Zg
